timestamp,preclose,open,high,low,last,tradecount,ttvol,ttval,ap1,bp1,ap2,bp2,ap3,bp3,ap4,bp4,ap5,bp5,ap6,bp6,ap7,bp7,ap8,bp8,ap9,bp9,ap10,bp10,av1,bv1,av2,bv2,av3,bv3,av4,bv4,av5,bv5,av6,bv6,av7,bv7,av8,bv8,av9,bv9,av10,bv10
143027000.0,26.48,26.0,26.96,25.68,26.62,49046.0,40822866.0,1073086982.33,26.64,26.62,26.65,26.61,26.66,26.6,26.67,26.59,26.68,26.58,26.69,26.57,26.7,26.56,26.71,26.55,26.72,26.54,26.75,26.53,1100.0,700.0,13600.0,10400.0,21000.0,5600.0,14560.0,1000.0,45000.0,5400.0,21900.0,2300.0,63000.0,700.0,700.0,13500.0,1400.0,100.0,3200.0,4800.0
143030000.0,26.48,26.0,26.96,25.68,26.61,49050.0,40823866.0,1073113595.33,26.64,26.61,26.65,26.6,26.66,26.58,26.67,26.57,26.68,26.56,26.69,26.55,26.7,26.54,26.71,26.53,26.72,26.52,26.75,26.51,1200.0,9700.0,13500.0,5600.0,20000.0,5400.0,14560.0,2300.0,45000.0,700.0,21900.0,13500.0,62900.0,100.0,700.0,4800.0,1400.0,3000.0,3200.0,300.0
143033000.0,26.48,26.0,26.96,25.68,26.61,49052.0,40824666.0,1073134884.33,26.62,26.61,26.63,26.6,26.64,26.58,26.65,26.57,26.66,26.56,26.67,26.55,26.68,26.54,26.69,26.53,26.7,26.52,26.71,26.51,100.0,9000.0,600.0,5600.0,3300.0,5400.0,15300.0,2300.0,20100.0,700.0,14560.0,13500.0,45000.0,100.0,21900.0,4800.0,62900.0,2500.0,700.0,300.0
143036000.0,26.48,26.0,26.96,25.68,26.62,49059.0,40828666.0,1073241346.33,26.62,26.61,26.63,26.6,26.64,26.58,26.65,26.57,26.66,26.56,26.67,26.55,26.68,26.54,26.69,26.53,26.7,26.52,26.71,26.51,300.0,6200.0,500.0,5600.0,2800.0,5400.0,16900.0,2300.0,19100.0,700.0,14860.0,13500.0,45000.0,100.0,21900.0,4800.0,62900.0,1000.0,700.0,300.0
143039000.0,26.48,26.0,26.96,25.68,26.63,49067.0,40830566.0,1073291926.33,26.63,26.61,26.64,26.6,26.65,26.58,26.66,26.57,26.67,26.56,26.68,26.55,26.69,26.54,26.7,26.53,26.71,26.52,26.72,26.51,300.0,5700.0,3500.0,5900.0,17300.0,5400.0,19300.0,2300.0,14860.0,700.0,45000.0,13500.0,21900.0,100.0,62900.0,4800.0,700.0,1000.0,1400.0,300.0
143042000.0,26.48,26.0,26.96,25.68,26.64,49076.0,40832966.0,1073355830.33,26.64,26.61,26.65,26.6,26.66,26.58,26.67,26.57,26.68,26.56,26.69,26.55,26.7,26.54,26.71,26.53,26.72,26.52,26.75,26.51,2500.0,5000.0,17300.0,5900.0,19700.0,5400.0,14860.0,2300.0,45000.0,700.0,21900.0,14000.0,62900.0,100.0,700.0,4800.0,1400.0,1000.0,3200.0,300.0
143045000.0,26.48,26.0,26.96,25.68,26.61,49082.0,40836466.0,1073448992.33,26.63,26.61,26.64,26.6,26.65,26.58,26.66,26.57,26.67,26.56,26.68,26.55,26.69,26.54,26.7,26.53,26.71,26.52,26.72,26.51,100.0,3500.0,2600.0,6900.0,18300.0,5400.0,19700.0,2300.0,14860.0,700.0,45000.0,14000.0,21900.0,100.0,62900.0,4800.0,700.0,1000.0,1400.0,300.0
143048000.0,26.48,26.0,26.96,25.68,26.62,49089.0,40839866.0,1073539526.33,26.62,26.61,26.64,26.6,26.65,26.58,26.66,26.57,26.67,26.56,26.68,26.55,26.69,26.54,26.7,26.53,26.71,26.52,26.72,26.51,2100.0,2500.0,1000.0,6900.0,18100.0,5400.0,19700.0,2300.0,14860.0,700.0,45000.0,14000.0,21900.0,100.0,62900.0,4800.0,700.0,1000.0,1400.0,300.0
143051000.0,26.48,26.0,26.96,25.68,26.65,49098.0,40844366.0,1073659335.33,26.65,26.64,26.66,26.61,26.67,26.6,26.68,26.58,26.69,26.57,26.7,26.56,26.71,26.55,26.72,26.54,26.75,26.53,26.76,26.52,18800.0,700.0,19700.0,3300.0,14860.0,6900.0,45000.0,5400.0,21900.0,2300.0,62900.0,700.0,700.0,14000.0,1400.0,100.0,3200.0,4800.0,1000.0,1000.0
143054000.0,26.48,26.0,26.96,25.68,26.65,49105.0,40845266.0,1073683309.33,26.65,26.64,26.66,26.61,26.67,26.6,26.68,26.58,26.69,26.57,26.7,26.56,26.71,26.55,26.72,26.54,26.75,26.53,26.76,26.52,20900.0,100.0,20700.0,3200.0,14860.0,6900.0,45000.0,5400.0,18900.0,2300.0,62900.0,700.0,700.0,14000.0,1400.0,100.0,3200.0,4800.0,1000.0,1000.0
143057000.0,26.48,26.0,26.96,25.68,26.61,49111.0,40848466.0,1073768500.3300002,26.64,26.61,26.65,26.6,26.66,26.58,26.67,26.57,26.68,26.56,26.69,26.55,26.7,26.54,26.71,26.53,26.72,26.52,26.75,26.51,17300.0,5200.0,21100.0,6900.0,22000.0,5400.0,14860.0,2300.0,45000.0,700.0,18900.0,14000.0,63200.0,100.0,700.0,4800.0,1400.0,1000.0,3500.0,300.0
143100000.0,26.48,26.0,26.96,25.68,26.64,49113.0,40850566.0,1073824441.3300002,26.64,26.61,26.65,26.6,26.66,26.58,26.67,26.57,26.68,26.56,26.69,26.55,26.7,26.54,26.71,26.53,26.72,26.52,26.75,26.51,15400.0,5100.0,24100.0,6900.0,20000.0,5400.0,14860.0,2300.0,45000.0,700.0,18900.0,14000.0,63200.0,100.0,700.0,4800.0,1400.0,1000.0,3500.0,300.0
143103000.0,26.48,26.0,26.96,25.68,26.63,49117.0,40856366.0,1073978895.3300002,26.63,26.61,26.64,26.6,26.65,26.58,26.66,26.57,26.67,26.56,26.68,26.55,26.69,26.54,26.7,26.53,26.71,26.52,26.72,26.51,31000.0,5300.0,16400.0,6900.0,24100.0,5400.0,20000.0,2300.0,14860.0,700.0,45000.0,14000.0,18900.0,100.0,63200.0,4800.0,700.0,1000.0,1400.0,300.0
143106000.0,26.48,26.0,26.96,25.68,26.62,49122.0,40859666.0,1074066713.3300002,26.62,26.61,26.63,26.6,26.64,26.58,26.65,26.57,26.66,26.56,26.67,26.55,26.68,26.54,26.69,26.53,26.7,26.52,26.71,26.51,500.0,3000.0,31500.0,6900.0,16900.0,5400.0,24100.0,2300.0,19700.0,700.0,14860.0,14000.0,45000.0,100.0,18900.0,4800.0,66200.0,1000.0,700.0,300.0
143109000.0,26.48,26.0,26.96,25.68,26.61,49133.0,40864066.0,1074183823.3300002,26.62,26.61,26.63,26.6,26.64,26.58,26.65,26.57,26.66,26.56,26.67,26.55,26.68,26.54,26.69,26.53,26.7,26.52,26.71,26.51,300.0,1300.0,30900.0,6900.0,17400.0,5400.0,24100.0,2300.0,19200.0,700.0,14860.0,14000.0,45000.0,100.0,18900.0,4800.0,66200.0,1000.0,700.0,300.0
143112000.0,26.48,26.0,26.96,25.68,26.61,49134.0,40864166.0,1074186484.3300002,26.62,26.61,26.63,26.6,26.64,26.58,26.65,26.57,26.66,26.56,26.67,26.55,26.68,26.54,26.69,26.53,26.7,26.52,26.71,26.51,300.0,1200.0,31700.0,6900.0,19400.0,5400.0,24100.0,2300.0,18400.0,700.0,14860.0,14000.0,45000.0,100.0,18900.0,4800.0,66200.0,1000.0,700.0,300.0
143115000.0,26.48,26.0,26.96,25.68,26.63,49148.0,40876866.0,1074524609.3300002,26.62,26.6,26.63,26.58,26.64,26.57,26.65,26.56,26.66,26.55,26.67,26.54,26.68,26.53,26.69,26.52,26.7,26.51,26.71,26.5,100.0,7100.0,23000.0,5400.0,19400.0,2300.0,24600.0,700.0,18400.0,14000.0,14860.0,100.0,45000.0,4800.0,18900.0,1000.0,66200.0,300.0,700.0,4700.0
143118000.0,26.48,26.0,26.96,25.68,26.63,49148.0,40876866.0,1074524609.3300002,26.62,26.61,26.63,26.6,26.64,26.58,26.65,26.57,26.66,26.56,26.67,26.55,26.68,26.54,26.69,26.53,26.7,26.52,26.71,26.51,2700.0,1000.0,23500.0,7300.0,19400.0,5400.0,25300.0,2300.0,18400.0,700.0,14860.0,14000.0,46800.0,100.0,18900.0,4800.0,66200.0,1000.0,700.0,300.0
143121000.0,26.48,26.0,26.96,25.68,26.61,49157.0,40887966.0,1074820127.3300002,26.61,26.6,26.63,26.58,26.64,26.57,26.65,26.56,26.66,26.55,26.67,26.54,26.68,26.53,26.69,26.52,26.7,26.51,26.71,26.5,400.0,7300.0,19200.0,5400.0,21900.0,2300.0,41300.0,700.0,18400.0,14000.0,14860.0,100.0,46800.0,4800.0,18800.0,1000.0,66200.0,300.0,700.0,4700.0
143124000.0,26.48,26.0,26.96,25.68,26.61,49161.0,40888966.0,1074846739.3300002,26.62,26.61,26.63,26.6,26.64,26.58,26.65,26.57,26.66,26.56,26.67,26.55,26.68,26.54,26.69,26.53,26.7,26.52,26.71,26.51,300.0,200.0,19200.0,11700.0,21900.0,5400.0,41200.0,2300.0,18400.0,700.0,14860.0,14000.0,46800.0,100.0,18800.0,4800.0,66200.0,1000.0,700.0,300.0
143127000.0,26.48,26.0,26.96,25.68,26.61,49168.0,40896066.0,1075035671.3300002,26.62,26.61,26.63,26.6,26.64,26.58,26.65,26.57,26.66,26.56,26.67,26.55,26.68,26.54,26.69,26.53,26.7,26.52,26.71,26.51,2000.0,2000.0,18000.0,9100.0,19100.0,5400.0,41700.0,2300.0,18400.0,700.0,14860.0,14000.0,46800.0,100.0,18800.0,4800.0,66200.0,1000.0,700.0,300.0
143130000.0,26.48,26.0,26.96,25.68,26.63,49177.0,40899266.0,1075120847.3300002,26.62,26.61,26.63,26.6,26.64,26.58,26.65,26.57,26.66,26.56,26.67,26.55,26.68,26.54,26.69,26.53,26.7,26.52,26.71,26.51,2000.0,1000.0,18000.0,9100.0,19100.0,5400.0,41700.0,2300.0,18400.0,700.0,14860.0,14000.0,46800.0,100.0,18800.0,4800.0,66200.0,1000.0,700.0,300.0
143133000.0,26.48,26.0,26.96,25.68,26.6,49181.0,40900866.0,1075163417.3300002,26.61,26.6,26.62,26.58,26.63,26.57,26.64,26.56,26.65,26.55,26.66,26.54,26.67,26.53,26.68,26.52,26.69,26.51,26.7,26.5,400.0,8500.0,52000.0,5400.0,18200.0,2300.0,19100.0,700.0,41700.0,14000.0,18400.0,100.0,14360.0,4800.0,46800.0,1000.0,18800.0,300.0,66200.0,4700.0
143136000.0,26.48,26.0,26.96,25.68,26.6,49201.0,40910266.0,1075413464.3300002,26.6,26.58,26.61,26.57,26.62,26.56,26.63,26.55,26.64,26.54,26.65,26.53,26.66,26.52,26.67,26.51,26.68,26.5,26.69,26.48,4600.0,5400.0,600.0,2300.0,54400.0,700.0,19000.0,14000.0,19100.0,100.0,41700.0,4800.0,18400.0,1000.0,14360.0,300.0,46800.0,4700.0,18800.0,2400.0
143139000.0,26.48,26.0,26.96,25.68,26.59,49203.0,40911466.0,1075445376.3300002,26.59,26.58,26.6,26.57,26.61,26.56,26.62,26.55,26.63,26.54,26.64,26.53,26.65,26.52,26.66,26.51,26.67,26.5,26.68,26.48,8900.0,5900.0,15800.0,2300.0,600.0,700.0,54400.0,14000.0,18900.0,100.0,19100.0,4800.0,41700.0,1000.0,18400.0,300.0,14360.0,4700.0,47000.0,2400.0
143142000.0,26.48,26.0,26.96,25.68,26.57,49214.0,40921166.0,1075703234.3300002,26.59,26.57,26.6,26.56,26.61,26.55,26.62,26.54,26.63,26.53,26.64,26.52,26.65,26.51,26.66,26.5,26.67,26.48,26.68,26.46,5500.0,2100.0,26400.0,700.0,1400.0,14000.0,54400.0,100.0,17100.0,4800.0,19100.0,1000.0,41700.0,300.0,19100.0,4700.0,14360.0,2400.0,47000.0,4000.0
143145000.0,26.48,26.0,26.96,25.68,26.57,49217.0,40923566.0,1075767008.3300002,26.57,26.56,26.59,26.55,26.6,26.54,26.61,26.53,26.62,26.52,26.63,26.51,26.64,26.5,26.65,26.48,26.66,26.46,26.67,26.45,7300.0,700.0,6500.0,14000.0,27900.0,100.0,2400.0,4800.0,54400.0,1000.0,16100.0,300.0,19100.0,4700.0,41700.0,2400.0,19100.0,4000.0,14360.0,2400.0
143148000.0,26.48,26.0,26.96,25.68,26.57,49220.0,40924766.0,1075798888.3300002,26.57,26.56,26.59,26.55,26.6,26.54,26.61,26.53,26.62,26.52,26.63,26.51,26.64,26.5,26.65,26.48,26.66,26.46,26.67,26.45,6800.0,6900.0,6500.0,14000.0,28300.0,100.0,2800.0,4800.0,54400.0,1000.0,16100.0,300.0,19100.0,4700.0,41700.0,2400.0,19100.0,4000.0,14360.0,2400.0
143151000.0,26.48,26.0,26.96,25.68,26.57,49221.0,40924866.0,1075801545.3300002,26.57,26.56,26.58,26.55,26.59,26.54,26.6,26.53,26.61,26.52,26.62,26.51,26.63,26.5,26.64,26.48,26.65,26.46,26.66,26.45,8100.0,8300.0,10000.0,13100.0,6500.0,100.0,28900.0,4800.0,4800.0,1000.0,55200.0,300.0,16100.0,4700.0,19100.0,2400.0,41700.0,4000.0,20500.0,2400.0
143154000.0,26.48,26.0,26.96,25.68,26.56,49228.0,40929266.0,1075918450.3300002,26.57,26.56,26.58,26.55,26.59,26.54,26.6,26.53,26.61,26.52,26.62,26.51,26.63,26.5,26.64,26.48,26.65,26.46,26.66,26.45,5200.0,8200.0,15000.0,13100.0,6500.0,100.0,28900.0,5300.0,4000.0,1000.0,55200.0,300.0,16100.0,4900.0,19100.0,2400.0,41700.0,4000.0,20500.0,2400.0
143157000.0,26.48,26.0,26.96,25.68,26.56,49240.0,40937566.0,1076138948.3300002,26.57,26.56,26.58,26.55,26.59,26.54,26.6,26.53,26.61,26.52,26.62,26.51,26.63,26.5,26.64,26.48,26.65,26.46,26.66,26.45,200.0,6700.0,15000.0,13100.0,6600.0,100.0,28900.0,5300.0,4000.0,1000.0,55200.0,300.0,16100.0,8200.0,19100.0,2400.0,41700.0,4000.0,20500.0,2400.0
143200000.0,26.48,26.0,26.96,25.68,26.56,49246.0,40938766.0,1076170827.3300002,26.57,26.56,26.58,26.55,26.59,26.54,26.6,26.53,26.61,26.52,26.62,26.51,26.63,26.5,26.64,26.48,26.65,26.46,26.66,26.45,15000.0,7400.0,15000.0,13100.0,6600.0,100.0,28800.0,5300.0,4000.0,1000.0,55200.0,300.0,16100.0,8200.0,19600.0,2400.0,43700.0,4000.0,20500.0,2400.0
143203000.0,26.48,26.0,26.96,25.68,26.55,49253.0,40948866.0,1076439058.3300002,26.56,26.55,26.57,26.54,26.58,26.53,26.59,26.52,26.6,26.51,26.61,26.5,26.62,26.48,26.63,26.46,26.64,26.45,26.65,26.44,300.0,10500.0,15200.0,100.0,15000.0,5300.0,6600.0,1000.0,28800.0,300.0,4000.0,8200.0,55200.0,2400.0,15800.0,4000.0,19600.0,2400.0,43300.0,5000.0
143206000.0,26.48,26.0,26.96,25.68,26.55,49261.0,40961366.0,1076770966.3300002,26.55,26.54,26.56,26.53,26.57,26.52,26.58,26.51,26.59,26.5,26.6,26.48,26.61,26.46,26.62,26.45,26.63,26.44,26.64,26.42,2800.0,100.0,4900.0,5300.0,12600.0,1000.0,15000.0,300.0,6600.0,8500.0,26400.0,2400.0,3600.0,4000.0,54800.0,2400.0,15800.0,5000.0,19600.0,12500.0
143209000.0,26.48,26.0,26.96,25.68,26.54,49264.0,40963466.0,1076826700.3300002,26.54,26.53,26.55,26.52,26.56,26.51,26.57,26.5,26.58,26.48,26.59,26.46,26.6,26.45,26.61,26.44,26.62,26.42,26.63,26.41,700.0,5300.0,7100.0,1000.0,13100.0,300.0,12600.0,8500.0,15000.0,2400.0,6600.0,4000.0,23600.0,2400.0,3600.0,5000.0,54800.0,12500.0,15800.0,700.0
143212000.0,26.48,26.0,26.96,25.68,26.54,49266.0,40964666.0,1076858548.3300002,26.54,26.53,26.55,26.52,26.56,26.51,26.57,26.5,26.58,26.48,26.59,26.46,26.6,26.45,26.61,26.44,26.62,26.42,26.63,26.41,4200.0,5300.0,4600.0,1000.0,14100.0,300.0,12600.0,8500.0,15000.0,2400.0,1400.0,4000.0,23600.0,2200.0,3600.0,5000.0,54800.0,12500.0,15800.0,700.0
143215000.0,26.48,26.0,26.96,25.68,26.53,49272.0,40968666.0,1076964680.3300002,26.54,26.53,26.55,26.52,26.56,26.51,26.57,26.5,26.58,26.48,26.59,26.46,26.6,26.45,26.61,26.44,26.62,26.42,26.63,26.41,3700.0,2500.0,4600.0,1000.0,14100.0,300.0,11800.0,8500.0,15000.0,2400.0,1400.0,4000.0,23600.0,2200.0,3600.0,5000.0,54800.0,12500.0,15800.0,700.0
143218000.0,26.48,26.0,26.96,25.68,26.53,49276.0,40969266.0,1076980598.3300002,26.54,26.53,26.55,26.52,26.56,26.51,26.57,26.5,26.58,26.48,26.59,26.46,26.6,26.45,26.61,26.44,26.62,26.42,26.63,26.41,3600.0,1900.0,4600.0,1000.0,14100.0,300.0,11800.0,8500.0,15000.0,2400.0,1200.0,4000.0,23600.0,2200.0,3600.0,5000.0,54800.0,12500.0,15800.0,700.0
143221000.0,26.48,26.0,26.96,25.68,26.53,49280.0,40971966.0,1077052245.3300002,26.54,26.53,26.55,26.52,26.56,26.51,26.57,26.5,26.58,26.48,26.59,26.46,26.6,26.45,26.61,26.44,26.62,26.42,26.63,26.41,2000.0,2600.0,4300.0,1000.0,14100.0,1800.0,11800.0,8500.0,15000.0,2400.0,1200.0,4000.0,23600.0,2200.0,3600.0,5000.0,53300.0,12500.0,15800.0,700.0
143224000.0,26.48,26.0,26.96,25.68,26.53,49281.0,40972166.0,1077057551.3300002,26.54,26.53,26.55,26.52,26.56,26.51,26.57,26.5,26.58,26.48,26.59,26.46,26.6,26.45,26.61,26.44,26.62,26.42,26.63,26.41,2200.0,2400.0,4300.0,1000.0,13800.0,6800.0,11800.0,8200.0,15000.0,2400.0,1200.0,4000.0,23600.0,2200.0,3600.0,6200.0,53300.0,12500.0,15800.0,800.0
143227000.0,26.48,26.0,26.96,25.68,26.52,49294.0,40977566.0,1077200830.3300002,26.54,26.52,26.55,26.51,26.56,26.5,26.57,26.48,26.58,26.46,26.59,26.45,26.6,26.44,26.61,26.42,26.62,26.41,26.63,26.4,200.0,700.0,4300.0,7300.0,13800.0,8700.0,11800.0,2400.0,15000.0,4000.0,1200.0,2200.0,23700.0,6200.0,3600.0,12500.0,53300.0,800.0,15600.0,31000.0
143230000.0,26.48,26.0,26.96,25.68,26.53,49299.0,40978866.0,1077235319.3300002,26.53,26.52,26.54,26.51,26.55,26.5,26.56,26.48,26.57,26.46,26.58,26.45,26.59,26.44,26.6,26.42,26.61,26.41,26.62,26.4,4100.0,700.0,400.0,7300.0,4300.0,8700.0,12800.0,2400.0,11800.0,4000.0,15300.0,2200.0,1200.0,6200.0,23700.0,12500.0,3600.0,800.0,53300.0,31000.0
143233000.0,26.48,26.0,26.96,25.68,26.52,49307.0,40979966.0,1077264498.3300002,26.53,26.52,26.54,26.51,26.55,26.5,26.56,26.48,26.57,26.46,26.58,26.45,26.59,26.44,26.6,26.42,26.61,26.41,26.62,26.4,4300.0,500.0,1900.0,7300.0,5800.0,6700.0,12800.0,2400.0,10500.0,4000.0,15300.0,2200.0,1200.0,6200.0,24200.0,12500.0,3600.0,800.0,53300.0,31000.0
143236000.0,26.48,26.0,26.96,25.68,26.53,49331.0,40986166.0,1077428946.3300002,26.53,26.52,26.54,26.51,26.55,26.5,26.56,26.48,26.57,26.46,26.58,26.45,26.59,26.44,26.6,26.42,26.61,26.41,26.62,26.4,3400.0,600.0,1700.0,2300.0,5600.0,6700.0,12200.0,2400.0,10500.0,4000.0,15300.0,3200.0,1200.0,6200.0,24200.0,12500.0,3600.0,800.0,53300.0,31000.0
143239000.0,26.48,26.0,26.96,25.68,26.53,49352.0,40993966.0,1077635827.3300002,26.53,26.52,26.54,26.51,26.55,26.5,26.56,26.48,26.57,26.46,26.58,26.45,26.59,26.44,26.6,26.42,26.61,26.41,26.62,26.4,1400.0,100.0,1700.0,2300.0,3200.0,6800.0,12200.0,2400.0,10500.0,4000.0,15300.0,3200.0,200.0,6200.0,24200.0,12500.0,3600.0,800.0,51300.0,31000.0
143242000.0,26.48,26.0,26.96,25.68,26.52,49359.0,40995666.0,1077680918.3300002,26.53,26.52,26.54,26.51,26.55,26.5,26.56,26.48,26.57,26.46,26.58,26.45,26.59,26.44,26.6,26.42,26.61,26.41,26.62,26.4,1300.0,200.0,1700.0,2300.0,3200.0,7300.0,12200.0,2400.0,10500.0,4000.0,15300.0,3200.0,200.0,6200.0,24200.0,12500.0,3600.0,800.0,51300.0,31000.0
143245000.0,26.48,26.0,26.96,25.68,26.52,49372.0,41000766.0,1077816183.3300002,26.52,26.51,26.53,26.5,26.54,26.48,26.55,26.46,26.56,26.45,26.57,26.44,26.58,26.42,26.59,26.41,26.6,26.4,26.61,26.39,900.0,2300.0,400.0,7300.0,2700.0,2400.0,3200.0,4000.0,12200.0,3200.0,10500.0,6200.0,15300.0,12500.0,200.0,800.0,24200.0,31000.0,3600.0,100.0
143248000.0,26.48,26.0,26.96,25.68,26.53,49386.0,41006266.0,1077962104.3300002,26.54,26.53,26.55,26.52,26.56,26.51,26.57,26.5,26.58,26.48,26.59,26.46,26.6,26.45,26.61,26.44,26.62,26.42,26.63,26.41,900.0,2000.0,3200.0,1800.0,11700.0,2300.0,10500.0,7800.0,15300.0,2400.0,200.0,4000.0,24200.0,3200.0,3600.0,6200.0,51300.0,12500.0,15300.0,800.0
143251000.0,26.48,26.0,26.96,25.68,26.53,49396.0,41010266.0,1078068275.3300002,26.55,26.53,26.56,26.52,26.57,26.51,26.58,26.5,26.59,26.48,26.6,26.46,26.61,26.45,26.62,26.44,26.63,26.42,26.64,26.41,1100.0,1000.0,11700.0,2300.0,10500.0,2300.0,15300.0,7600.0,200.0,2400.0,24200.0,4000.0,3600.0,3200.0,51300.0,6200.0,15300.0,12500.0,19500.0,800.0
143254000.0,26.48,26.0,26.96,25.68,26.53,49396.0,41010266.0,1078068275.3300002,26.55,26.54,26.56,26.53,26.57,26.52,26.58,26.51,26.59,26.5,26.6,26.48,26.61,26.46,26.62,26.45,26.63,26.44,26.64,26.42,1100.0,800.0,11700.0,1000.0,10500.0,1600.0,15300.0,2300.0,200.0,7600.0,24000.0,2400.0,1600.0,4000.0,51300.0,3200.0,15300.0,6200.0,19000.0,12500.0
143257000.0,26.48,26.0,26.96,25.68,26.53,49401.0,41012766.0,1078134608.3300002,26.53,26.52,26.55,26.51,26.56,26.5,26.57,26.48,26.58,26.46,26.59,26.45,26.6,26.44,26.61,26.42,26.62,26.41,26.63,26.4,1000.0,1500.0,1100.0,2300.0,11400.0,7600.0,10500.0,2400.0,15300.0,4000.0,200.0,3200.0,24000.0,6200.0,1600.0,12500.0,51300.0,800.0,15300.0,36000.0
143300000.0,26.48,26.0,26.96,25.68,26.53,49410.0,41014566.0,1078182366.3300002,26.55,26.53,26.56,26.52,26.57,26.51,26.58,26.5,26.59,26.48,26.6,26.46,26.61,26.45,26.62,26.44,26.63,26.42,26.64,26.41,800.0,700.0,11400.0,2800.0,10500.0,8200.0,15300.0,7600.0,200.0,2400.0,24000.0,4000.0,1600.0,3200.0,51300.0,5000.0,15300.0,12500.0,19000.0,800.0
143303000.0,26.48,26.0,26.96,25.68,26.55,49413.0,41015366.0,1078203606.3300002,26.56,26.55,26.57,26.54,26.58,26.52,26.59,26.51,26.6,26.5,26.61,26.48,26.62,26.46,26.63,26.45,26.64,26.44,26.65,26.42,11400.0,200.0,11000.0,2000.0,15300.0,3300.0,200.0,8200.0,24000.0,7600.0,1600.0,2400.0,51300.0,4000.0,15300.0,3200.0,19000.0,5000.0,27700.0,12500.0
143306000.0,26.48,26.0,26.96,25.68,26.55,49426.0,41021866.0,1078376205.3300002,26.56,26.55,26.57,26.54,26.58,26.53,26.59,26.52,26.6,26.51,26.61,26.5,26.62,26.48,26.63,26.46,26.64,26.45,26.65,26.44,9000.0,900.0,10800.0,3800.0,15300.0,1000.0,200.0,3200.0,24000.0,8200.0,1600.0,7600.0,51300.0,2400.0,15300.0,4000.0,19000.0,3200.0,28700.0,5000.0
143309000.0,26.48,26.0,26.96,25.68,26.57,49442.0,41038766.0,1078825138.3300002,26.57,26.56,26.58,26.55,26.59,26.54,26.6,26.53,26.61,26.52,26.62,26.51,26.63,26.5,26.64,26.48,26.65,26.46,26.66,26.45,3900.0,900.0,15300.0,1300.0,200.0,3800.0,24000.0,1000.0,1600.0,3100.0,51300.0,8200.0,15300.0,8000.0,19000.0,2400.0,28700.0,4000.0,17500.0,3200.0
143312000.0,26.48,26.0,26.96,25.68,26.58,49466.0,41058666.0,1079354034.3300002,26.59,26.57,26.6,26.56,26.61,26.55,26.62,26.54,26.63,26.53,26.64,26.52,26.65,26.51,26.66,26.5,26.67,26.48,26.68,26.46,200.0,300.0,24000.0,6000.0,1600.0,1400.0,51300.0,3800.0,15300.0,2000.0,19000.0,3600.0,28700.0,8200.0,17500.0,8000.0,12360.0,2400.0,46600.0,4500.0
143315000.0,26.48,26.0,26.96,25.68,26.57,49476.0,41064566.0,1079510961.3300002,26.57,26.56,26.6,26.55,26.61,26.54,26.62,26.53,26.63,26.52,26.64,26.51,26.65,26.5,26.66,26.48,26.67,26.46,26.68,26.45,2500.0,5900.0,18900.0,1400.0,1600.0,3800.0,51300.0,2000.0,15300.0,3600.0,19000.0,8200.0,27600.0,8000.0,17500.0,2400.0,12360.0,4500.0,46600.0,3200.0
143318000.0,26.48,26.0,26.96,25.68,26.57,49481.0,41065066.0,1079524244.3300002,26.57,26.56,26.58,26.55,26.6,26.54,26.61,26.53,26.62,26.52,26.63,26.51,26.64,26.5,26.65,26.48,26.66,26.46,26.67,26.45,2300.0,5900.0,500.0,1600.0,18900.0,3800.0,1600.0,2000.0,51300.0,3600.0,15300.0,8200.0,19000.0,10000.0,27600.0,2400.0,17500.0,4500.0,12360.0,3200.0
143321000.0,26.48,26.0,26.96,25.68,26.59,49490.0,41068866.0,1079625231.3300002,26.6,26.59,26.61,26.58,26.62,26.57,26.63,26.56,26.64,26.55,26.65,26.54,26.66,26.53,26.67,26.52,26.68,26.51,26.69,26.5,18900.0,100.0,1600.0,9000.0,50800.0,1100.0,15300.0,5900.0,19000.0,1600.0,27600.0,3800.0,17500.0,2000.0,12360.0,3600.0,46600.0,8200.0,17800.0,10000.0
143324000.0,26.48,26.0,26.96,25.68,26.59,49498.0,41075866.0,1079811366.3300002,26.59,26.58,26.6,26.57,26.61,26.56,26.62,26.55,26.63,26.54,26.64,26.53,26.65,26.52,26.66,26.51,26.67,26.5,26.68,26.48,4400.0,8600.0,18000.0,1100.0,1600.0,5900.0,50800.0,1600.0,15300.0,3800.0,19000.0,2000.0,27600.0,3600.0,17500.0,8200.0,12360.0,10000.0,46600.0,2400.0
143327000.0,26.48,26.0,26.96,25.68,26.59,49508.0,41089366.0,1080170331.3300002,26.59,26.58,26.6,26.57,26.61,26.56,26.62,26.55,26.63,26.54,26.64,26.53,26.65,26.52,26.66,26.51,26.67,26.5,26.68,26.48,13700.0,8600.0,18000.0,500.0,1600.0,5800.0,50800.0,1600.0,15300.0,3800.0,19000.0,2100.0,27600.0,3600.0,17500.0,8200.0,12360.0,10000.0,46600.0,2400.0
143330000.0,26.48,26.0,26.96,25.68,26.59,49518.0,41101766.0,1080499997.3300002,26.59,26.58,26.6,26.57,26.61,26.56,26.62,26.55,26.63,26.54,26.64,26.53,26.65,26.52,26.66,26.51,26.67,26.5,26.68,26.48,7000.0,3600.0,18000.0,1300.0,1600.0,5800.0,50800.0,1600.0,15300.0,3800.0,16500.0,2100.0,27600.0,3600.0,17500.0,8200.0,12360.0,10000.0,46600.0,2400.0
